Keyword,Video ID,Video Title,Comment Text,Author,Published Date,Like Count
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,"A slight correction at 34:10 , Column-store is suited for OLAP , not OLTP.",@chetanmaskara8565,2025-10-27,21
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,"DLT has been deprecated for some time. It is Lakeflow Declarative Pipeline, the syntax and approach are all different. Sadly, there isn&#39;t a course out there that is up-to-date. You must refer to databricks before you do the test.",@nabil7sleiman,2025-10-24,4
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,https://www.youtube.com/watch?v=qjN3swSz_Ys&amp;t=490s,@shehzyb,2025-10-15,0
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,"Thanks for the video. Although, there is too much back and forth and if I have learned something is that makes it hard for people to understand and memorize what is going on. I would also suggest doing what other comments said regarding preparing the content in advance so at least you don&#39;t go through all these issues during the video.",@mojorochi,2025-10-09,2
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,"Cleared my Databricks Data Engineer Associate exam today! This course turned out to be incredibly helpful, it covered several areas I had initially overlooked. I also went through the official Databricks documentation and completed about 13 practice tests from Skill-cert-pro, which I found extremely useful and very close to the real exam. Around 80% of the questions felt similar, with many appearing word-for-word. The exam included a lot of scenario-based questions focused on topics like Delta Lake, DataFrame operations, Databricks SQL, and job scheduling, so having a strong understanding of these areas is essential. Some questions were quite detailed, so time management is important. Overall, this 7 hour course + Skill-cert-pro mock tests were all I needed to clear the exam.Good luck to everyone preparing",@RamKritiGrag,2025-10-05,117
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,Great explanation👍,@Ditectrev,2025-10-05,0
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,could you pls share your ppt ?,@saurabhsinha734,2025-10-04,0
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,Mad respect to this teacher. I don&#39;t know he has tought more than his life time.,@markxavior,2025-09-29,24
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,"needed this for my cert prep, thanks a bunch",@djrakeshparora9658,2025-09-25,0
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,"wow i needed this exact info, super helpful 🤓",@haibuihi,2025-09-24,0
Databricks,0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,Could you also share the notes in the description or comments pls ?,@saurabhsinha734,2025-09-24,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Also, if you&#39;d like to dive deeper into data strategy and infrastructure and you&#39;d like to support me,  you can consider becoming a paid member of my Substack. I have over 100 articles that cover everything from data engineering 101 to leading data teams. Sign up with the link below and get 30% off.https://seattledataguy.substack.com/c704afa1",@SeattleDataGuy,2022-09-23,14
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Heh, what is going on you ask... I am asking WTF is that Databricks!!!",@mark_1_1_1_1,2026-05-31,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Please do NOT use background-music,@burimcakolli3400,2026-05-20,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"This is a very professional  presentation, compared to the nonsense I have seen  in other videos,",@finanzalex,2026-02-19,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"ai fata de roman, te pup :)) 🙌🏼",@fogjogger,2026-01-23,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,background music is like im being tortured,@smeev4,2025-12-28,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,The background music is annoying.,@qasimkhan2497,2025-12-26,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"why are you doing a didactic video with background music, like going shopping in Bershka?",@petermike89,2025-12-04,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Tak tuk tak tuk tak tuk tak tak Remove that fu**king BGM,@JaiRamJaiRamJaiRam108,2025-11-29,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Although Databricks added a bunch of new stuff in these last 3 years, I&#39;ve found the video summarizes quite well the overall services they provide, even some actions are quite similar, the UI changed a bit though to adapt to the number of new stuff they provide, so it&#39;s a bit more populated, but I could grasp the fundamentals of the platform from the video, it also helps to try to do the same things in parallel in the new website, so thanks!",@lucianoinso,2025-11-18,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,😊MORE😊🎉🎉🎉❤❤❤,@TonyMacchio,2025-08-21,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Great video!,@datalogichub,2025-06-08,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Great video!,@DarianODirling,2025-05-06,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Nope. Not worth the time.,@this-is-bioman,2025-04-25,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Great overview! Start @9:30 for production,@logicboard7746,2025-04-02,2
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Thanks,@mazdanaqvy3754,2025-03-23,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Loved this thank you! Always wondered about how to put my ML models into production. Your video on what Databricks is all about really demystified this! Thank you!!,@penelopebellegarde5236,2025-03-05,3
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"In other words, Databricks is winning",@marlo8456,2025-02-22,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,You said let&#39;s dive in about six times before you finally didn&#39;t allow yourself to go off on a tangent. 😜😜,@Keith_Nicholson,2025-01-08,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,so you created an empty notebook...  would be helpful to see how this is useful.,@jesse-c5y,2025-01-01,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Nice explanations, thank you!",@vini54,2024-12-18,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Great Databricks intro, thanks!",@PaulaGillett,2024-12-15,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,The music was driving me nuts.,@ahmadbodayr7203,2024-12-10,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,kubeflow much much larger and powerful tool then mlflow,@piotr780,2024-10-26,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Upon watching , I am still no clearer with how this software is helpful to me, a data analyst. What is the benefit of using this instead of running python scripts on my local computer to ETL my data into powerbi? Am I missing something?",@chrisbreen3188,2024-09-17,3
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,People like u simply enjoy beating around the bush and confusing the masses,@davidchang5862,2024-08-31,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Thanks for your job Ben ;),@Tic45544,2024-08-07,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Super! Thank you so much for the video!,@alineremy4273,2024-07-15,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Thank you for sharing this!,@zonezero3290,2024-05-08,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"that&#39;s high quality vid, thx :]",@DavidKoleckar,2024-04-02,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Is Databricks different from Azure Databricks?,@nguyetdang111,2024-03-27,3
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"🎯 Key Takeaways for quick navigation:01:36 🚀 Databricks offers managed Spark services along with other tools like Delta Lake and MLflow, providing options for data processing and model deployment.03:56 🏠 Databricks and Snowflake both promote the concept of data lake houses, combining data warehouse and data lake functionalities, but with different emphases on use cases.05:37 🛠️ Key components of Databricks include workspaces, notebooks, tables, clusters, jobs, and libraries, providing an integrated environment for data processing and analysis.09:33 📊 Databricks simplifies the transition from notebooks to production by allowing users to create jobs directly from their notebooks, enabling seamless integration and scheduling.11:13 🌟 Databricks facilitates easier productionization of data science workflows compared to alternatives like Snowflake, with integrated features like job creation and version control.Made with HARPA AI",@BuyNLarge_,2024-03-15,14
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"a really cool introduction, thanks a lot!",@mashagalitskaia8642,2024-03-01,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,I love this an would love to learn more and understand what’s needed as a prerequisite before I can get a job,@edwinfokobo5680,2023-12-25,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Super helpful - have been using databricks in another system without ever really understanding how much of that other system was simply databricks.,@hughesadam87,2023-12-18,2
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Your approach in this particular video, is simple and precise, not deep, just right enough. Thanks! Devendra",@devencareer,2023-11-30,9
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Enjoyed our video, thxDo you know how to install databricks &amp;PySpark LOCALLY( on laptop ) &amp; code &amp; test locally Perhaps a video will be appreciated by the community WITHOUT depending on AWS/Azure",@stelluspereira,2023-11-18,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"I&#39;m new on the subject, well explained!",@surfh3r0,2023-09-25,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Its the same as Domino,@cerberus1321,2023-09-24,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Great video ruined by the annoying background music. The background music was really distracting and annoying. But very good information. Thank you,@mikipatel2434,2023-09-18,2
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Had this on while I was working and it just clicked to me, thank you!",@jackgolding4235,2023-05-30,2
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,We need to have you do a video about SAS Viya too!,@marklambrecht,2023-05-25,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Great content as always.Thanks for sharing.,@tallalmoshrif6643,2023-05-12,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,brilliant intro - well done and and surprisingly i understand a lot of this. (im not a dev nor a data engineer)😄,@TheAndrewjoynson,2023-05-04,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Whenever it&#39;s Databricks there a Romanian around :),@VicusBass,2023-04-04,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Good work,@manticomar1146,2023-02-24,1
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Video didn&#39;t explain what databrick does. When was table show being built ?,@femaledeer,2023-02-15,12
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"Subscribed. When you say productionize your job, I thought I was going to see API endpoints to hit to get results for example a regression price prediction model that gives you a  number after inputting variables",@aiautoglasscrm,2022-12-21,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,"What&#39;s with this annoying music, do you really think it helps your presentation. Tfeh.",@llkk508,2022-12-01,0
Databricks,QNdiGZFaUFs,Intro To Databricks - What Is Databricks,Excellent content.  Exactly what I needed to get started.  Thanks,@keviny9392,2022-11-20,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"If you like this kind of content that explain complex concepts using art and animated sketchnotes then please support the channel by Sub, Like, Comment and Shares! Thank you ❤ https://www.youtube.com/channel/UC8_RSKwbU1OmZWNEoLV1tQg?sub_confirmation=1",@DataWithBaraa,2026-03-10,61
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Just one word : &quot;Brilliant&quot;,@karanthesmashing,2026-06-05,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Thank you very good explanations!,@elenaromanova2841,2026-06-05,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Seriously, thank you, man.",@souhailazizi2942,2026-06-03,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Thank you very much for the visual explanation. It provided a full context of Databricks and a helpful introduction.,@jameslai6179,2026-06-02,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),So I don&#39;t get it. Databricks at every conference says &quot;avoid vendor lock in&quot; yet the whole idea here ends up in &quot;vendor lock in&quot; .... the more things change the more they stay the same ...,@darthmelbius,2026-06-02,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),great video. Thank you.,@bkbarros,2026-05-31,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),This was amazing … great story telling,@tejalsavla462,2026-05-31,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),This way of telling the story of how systems came to be through iterative problem solving is so so so valuable and insightful. LOVE your way of teaching! Cannot praise this enough!,@Aykay-j3n,2026-05-28,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Fantastic explanation!,@michaelthorrold7045,2026-05-27,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"well explained ,may i know what animation software you used for video presentation",@sandhanamurali444,2026-05-26,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Excellent explanation ❤❤❤,@maddenapallyrajesh8211,2026-05-24,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Im a Master Data Analyst.  You explained that very well 😊.,@theoldschooldiva374,2026-05-24,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),All your videos are really helpful. Can you make a complete hands on tutorial on Collibra Data Intelligence Cloud platform?,@pravinjagtap3772,2026-05-24,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),exceptional man exceptional presentation the effort is massively commendable,@DoodleButterfly,2026-05-24,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"man, that is absolutely mindblowing and easy to understand for business people who wanna build startups around data and AI. Have you ever thought about it working with startups? and visualizing piece by piece every tool around data infra and AI. This can be really huge",@rraphphi,2026-05-21,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Great, great, great explanation! Thank you, one important question: which tool did you use for the visuals in the video?",@burimcakolli3400,2026-05-20,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),I have gone from no clue about Databricks to understanding it in one simple video. Wonderfully insightful and entertaining thank you so much for this!,@theh1ve,2026-05-17,8
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),your teaching method is fabulous 💥,@howhello354,2026-05-16,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"I prefer Snowflake personally, but a very interesting video.",@BoomslangBEATZ,2026-05-15,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Thanks for the analysis.,@connornicholas8628,2026-05-15,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Ali Abdaal goes data,@perkelele,2026-05-15,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Very intuitive snd informative! Can you share what app you used for drawing on the iPad?,@arunkumar20006,2026-05-15,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Ahhh, this information drives me crazy, but thanks to you I can understand these concepts better and in a fun way",@SebasMainerProUniversi,2026-05-15,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Thanks a lot, helped me understand better!!",@m234456,2026-05-14,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),How do you generate such cool animation? point me to the tool please,@sabyasachiupadhyay980,2026-05-13,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"This was so amanzing, good explanantion",@J_Tech_Wiz,2026-05-12,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Hey Baraa, again many thanks for your videos, incredibly! As the video was pointing out what Databricks was upgrading on their platform across time,let us make a prediction what will be next!? 😅I am currently working as Data Quality Engineer in the Data Governance team, and I am integrating Databricks with the Ataccama ONE - the governance tool.So my guess is that maybe Databricks will extend the platform in that way, touching more the whole data governance world…what you think? :)",@igorm6901,2026-05-11,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Thank you for share there video!!,@Tauanebrz,2026-05-11,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Wyy big Data Cannot work from storage frame  like EMC or Netapp uisng SAN or S3 buket,@ranjancom2000,2026-05-10,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),May I ask you what tool do you use to draw your sketches?,@BryanM1201-x5u,2026-05-08,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Really high quality content. Well done!,@Khophe2025,2026-05-07,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"You explained this so well, thank you!",@HarunaSaidu-m3h,2026-05-06,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Love this, but you forgot the product marketer and sales team. This AI layer means we can finally be powerful benefactors in this glorious infrastructure",@RadioBonesJCKS,2026-05-05,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Absolutely amazing breakdown, so many things that where disjointed pieces of the puzzle now fit together. I think I love you",@Oezheasate,2026-05-05,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Really well organised content. I liked how you connected the history to today’s challenges and explained how to overcome them. The sketch visuals make it much intutive to follow than normal slides. Keep it up!Maybe in the future data brick will introduce new capabilities so  you will have to  update this with the idea of an AI Control Tower to govern and manage agents, especially most of them are data agents, not just AI app agents.",@moatazmohamed1782,2026-05-02,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),single best video on youtube.i also like the smoke rising out of the cup 🍵🍵,@marolopolo,2026-05-01,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),I have never received such a good training . Good Job!,@kennmoitui8483,2026-05-01,0
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Very well explained sir! So relatable and understandable ❤ keep it up 😊,@mohammadkamran9531,2026-04-30,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),So it’s a complicated cluster made to do everything for everyone?,@EthosLV,2026-04-30,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Really amazing visualisation. Loved it so much.,@v-devsaransujanvit7418,2026-04-28,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"BARAA SIR, YOU ARE THE BEST TEACHER IN THE WHOLE WORLD.",@mehrajsultana512,2026-04-28,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Best recap on databricks and data history I ever watched! Thanks!,@anastasyakutuzova9262,2026-04-28,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Nice content - liked it very much!One question: The whole processing takes place in Apache Spark (distributed machines/agents).  Where are such machines hosted? In the Cloud (Hyperscalers?) And if yes, how do such Cloud hosted machines get access to the client&#39;s data being most likely still on-premises?Thank you",@lukastress930,2026-04-28,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Please make a video like this about SnowFlake...then an idea for a third video, comparing the two. Great vid btw. Earned yourself a sub.",@yazzkrdzalic1611,2026-04-27,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"now I can say that I know how databricks works in an interview haha, thank you!",@absolutely_epic,2026-04-27,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),"Fantastic video. Perfect example of why videos from people who are technology experts first who learn how to teach second,  are far superior to videos by people who are marketers and trainers first and who learn the technology second. I learn more in 15 minutes about databricks in this video that I did from all of databricks corporate content and from the University class near me.  And pluralsight who I used to like",@jamesallen74,2026-04-25,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),😅😅😅😅😅😅😅😅😅😅😅,@mcho7-p6j,2026-04-25,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),This is brilliant!! From ignorant to great basic knowledge in 15 minutes ❤ thank you!,@arnongoldstein,2026-04-24,1
Databricks,X5zTCgPN_D4,What is Databricks? The Story Behind the Modern Data Platform (Visual Explanation),Thank You Brother✍🙏,@lakshmie3203,2026-04-23,1
Data Engineering,K1hEwr-UNd0,𝗗𝗢 𝗡𝗢𝗧 𝗟𝗲𝗮𝗿𝗻 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗪𝗶𝘁𝗵𝗼𝘂𝘁 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗧𝗵𝗶𝘀! | 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝟮𝟬𝟮𝟲,For More Course Details Click On This Form :- https://forms.zohopublic.in/frontlinesedutech1/form/AzureDataEngineeringInterestedFormApril2026/formperma/1kW2RjYRuKlnc4ZYB2S3RbmS2OU-UtPMKUwc2-7-qi8,@Frontlinesmedia,2026-04-06,2
Data Engineering,K1hEwr-UNd0,𝗗𝗢 𝗡𝗢𝗧 𝗟𝗲𝗮𝗿𝗻 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗪𝗶𝘁𝗵𝗼𝘂𝘁 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗧𝗵𝗶𝘀! | 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝟮𝟬𝟮𝟲,50 lpa evaru,@Earth-z5l,2026-06-04,0
Data Engineering,K1hEwr-UNd0,𝗗𝗢 𝗡𝗢𝗧 𝗟𝗲𝗮𝗿𝗻 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗪𝗶𝘁𝗵𝗼𝘂𝘁 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗧𝗵𝗶𝘀! | 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝟮𝟬𝟮𝟲,I&#39;m trying to learn,@KrishnaVlogs352,2026-05-18,0
Data Engineering,K1hEwr-UNd0,𝗗𝗢 𝗡𝗢𝗧 𝗟𝗲𝗮𝗿𝗻 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗪𝗶𝘁𝗵𝗼𝘂𝘁 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗧𝗵𝗶𝘀! | 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝟮𝟬𝟮𝟲,Azure or AWS which one is good for data engineering,@krishnaGK2799,2026-05-05,0
Data Engineering,K1hEwr-UNd0,𝗗𝗢 𝗡𝗢𝗧 𝗟𝗲𝗮𝗿𝗻 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗪𝗶𝘁𝗵𝗼𝘂𝘁 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗧𝗵𝗶𝘀! | 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝟮𝟬𝟮𝟲,Start,@RockStar99-je6sc,2026-04-30,0
Data Engineering,K1hEwr-UNd0,𝗗𝗢 𝗡𝗢𝗧 𝗟𝗲𝗮𝗿𝗻 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗪𝗶𝘁𝗵𝗼𝘂𝘁 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗧𝗵𝗶𝘀! | 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝟮𝟬𝟮𝟲,"Being as DevOps engineer provisioning infra to data engineering team I see Azure is going very speed than AWS and gcp in all areas like DevOps, data engineer, data analytics etc..",@comedy_clubster,2026-04-29,0
Data Engineering,K1hEwr-UNd0,𝗗𝗢 𝗡𝗢𝗧 𝗟𝗲𝗮𝗿𝗻 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗪𝗶𝘁𝗵𝗼𝘂𝘁 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗧𝗵𝗶𝘀! | 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝟮𝟬𝟮𝟲,"yes, Starting",@charanreddy9357,2026-04-27,0
Data Engineering,K1hEwr-UNd0,𝗗𝗢 𝗡𝗢𝗧 𝗟𝗲𝗮𝗿𝗻 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗪𝗶𝘁𝗵𝗼𝘂𝘁 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗧𝗵𝗶𝘀! | 𝗗𝗮𝘁𝗮 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝟮𝟬𝟮𝟲,"yes, already start",@sriharipothula,2026-04-24,0
